id,fecha,cantidad,tipotrans,cuentaorigen,cuentadestino,dateCreated,lastUpdated
872434,2019-11-30,278517.98220663646,hmUHjLdn,EMjjKFCD0yffpzGGrM6wh2rZ9WW17qaoiPy5uy5zpSjB6wl2Lch367n9W1liNAmh5dpJnot9pg6weZdo4wRd7C6tTfRVAAmlyX71XSwoJccAd18KNBEflh6xEoGnyBKa1oLzCaahH9J3cllaxPhXWVzTMWNXG4vqJ1Ms4F6gvIgx9DrmFWdcWoZv1bFmarDgqZJc0be1,fayUl6o3uUfE7RJpWO0CYhrqyrefwsSEG0Vh5Bhkhkg7lhDaY2VBFen6ltUU2cgolaxCifk4TO15ubS3WbhDlaEraffKQ3tDy4LqzSwzvBkdbI4v1On14U8cDbuh8m8h7LvWxYl0mudsJuclTRzqpfbQiJ6aivaQkGfBJmSK,2021-11-07 09:32:54.046654,2020-11-24 08:13:29.770406
286929,2021-11-09,189479.8143672034,HQlGdXX3zV,SXKt9cM6uNutbFEUHR8ZqsHBdyly6bAcHJLNFzlMPyZnzAHsdibYiTS1PeVDgglXG6bWyGRRoDjTiNCpTer2oP9B6q5aoF3jW8e96QR6yGmFwQ0hs3FwKGyPCi85TA4EFMi7fN29aB7NJdcY345ZrYSkVczeh1x6fUb,ch87F86QZ6VRopPQrwG2sOGtNi2hx2B2Vu5vX7zmUSWCqRcEZAMSkyGoHofpQj83XzrqpM45D05rUL2uq52KeBx2aX8No1PVz4qtG3LdjV4n3ukgQz0oBD5HA6KuCwMtVmvUlCXiFoDTTlKWJHtbJW4BHw13loNrHUSxyar6A28k1eSXsDHQEZndGDKhDtHMZRBli3OWG9B1w7B7HUzypk4XYKqOW,2019-09-13 19:23:36.778849,2021-03-07 11:32:29.712283
718253,2023-10-20,595881.4381433395,m25TCy,FrVOhxdMQ2TNXWAbbNQPzk0ESIbQRZfQzOIixScbjFIrONWaAjC8TuenmmzEfnrwK5rwekXxmKTlPyZ0p6d,jpKZnWCec3gPxDRmnQLwZypWPzCq8lQUI3yqsLUqkSX26ow04onJB1GewrkPNZjxR7om5la9jEFVn6eZwTHcHnyGKorB4roSGYUYBPN1QQWsczS2dd9j3p0pc6QWsN8fxBkPoeRI4VSFQAsXtAcFU7kFPIIbs58s38aIUsrQAHnu7llthX38SO431AZY3viMHEu1k1yI4Ull3vb9q0r,2020-05-22 22:38:56.649600,2020-12-06 08:04:27.021207
148102,2021-10-15,648937.9109668174,D,yR6M3ZM6QGma6M3CMpWKc7e0a3vL0cHMXfsZyopwBLPPZnloPCAw2spMvCcVkdvHZIXizBXY0emmQNQPkwJ6YJU,3VqHlNkUSingXpRW3MIgNSfArFdOknLO1ZdxMW0FZOU8TcTN9TEPymnaGdOFZyHj15qthRRc6I8eWmuqWGavYLADbNJ95eqPVeWdRAxyXurjes5a8Umcbe7wRjxtHxQvbXhopsrp1806CvtVdeyMIxPk9WuRhHauapEPVhG2iX1KtpkGE57QUJbtFc2XwxyDwauejZBV,2023-10-28 23:53:09.242456,2018-12-20 04:54:35.572812
372306,2020-01-26,872469.4049463785,fX29,SxcEPPwXN6Qka9JjSjY5ySfH7QubxugzXUYM4,rHh50UQzQp4qKs94sjOrE78S2NQyTa2RTKi7qXWc6bRPnH,2023-05-07 02:25:48.217115,2023-09-24 19:54:34.917174
649158,2019-12-28,95029.88984847824,YHnjgSIXR0,uyniHRjUwoGlv9GhMbQKMEeQZpyszNsxBB3qjHUZsm7SQi7sKLOUAJFS5lx7iECLRkTfxJU2wNfSu3jMpqndAFhkrlOW0Im8VAn8898b19yW9KFLDdoqpushueHWuegoPXVVKd9Mbx20beBVv382tcTXRE8CunOcpckyHO8o2x3msqeGonrSQwICcn,QCcLCtrRo5KeuWxmPuWtYaj4zUJctTqetfxAp0J8q7JlkBsed1RwxCGFAnG5kOKrOV6bk5m5C6ckKR4qnmHXZX1wFsoyPlLTJ1Kqfc0DlJFJgD88m8lxBO2po46PQU5RUajgN0JWBezWKGS93ElMGko2h4gTBuicBe6GGl0H7ufHtuf57mXQsPdsyxZ27M2z2UePI5PwHI7DI4USFNWgL7E,2023-07-26 08:45:17.920433,2021-04-18 13:51:17.822636
724672,2022-05-15,33021.091719514276,gcs7mNUv,YhbvmLfM8Y89CUzds0Xy35nzB7Z69o4QBJ71p26wZBGexujQCU9kFKPoYfFK3Sg0d6XPUlHLG7BbdpWKiBcIK6LUhb0vh5qx9pzGyiPacLwJdAf9oaoxbYz6hvgwl7VNl2dp6DpyGCwc7,dFWd16jLdmoYCwKQ5ERQjYIa5HFVnk2FBBppAxyUEhdnmUP90wIPdADfDLSgSBvxuLVnkhDdyIBm5sun18tUPIJ16eV0qD1thKy4QuRurzeplfb0lCEuI2iCupzw3ReODotgBX9gK1KHVAidSqXgRujhEv40wOd5MIDSV79tsXB7tc4HNNqWd8KSpSqJ1e9GnsH1WI6eKroozh1J6kCNmHEOETJJTjj3jzIlE1NunJdo7,2020-08-02 22:37:13.989190,2022-09-03 01:18:22.930446
379921,2020-06-14,409932.5559262309,9,H2QwMlcBhfPUvF4oZZPmmFUOdnsUIcgHRLEP6gRzfFPWow239OnpFfjXRYRFMprqricccD4G8W5rvfzKFL1gVLAfcX5QjIm8DRMGi4Agv4ymkat6jkKPgefPaziKsepbCfABfwqcAsN1kaXWlCQJj7eBJH2rJpN8Dl9Lkw0Cl,GUx6KznTLkDYN58vYnODJF2QOvPY1vy6XRu83wEFUzHO,2022-03-14 16:26:06.366580,2021-11-10 22:13:10.087579
645214,2023-07-28,138315.1780964119,unH,X,96j7IEWUvEnL2ZqQcZi4rCDSFTe12BzBjPSWTDAKl6SJlSJG3GJazmEk3go7V3lDxe6GrWXmTSMvxWYDvQu4xw8JqwjclyHu41kaFAPeivPL9u7K2cvBl1HehBjQK9piZRUkChOFsGw01cqFFMI3bi79USQ5h7lJ2DLfQsa8IH8uPqaZcZbjrYvLLZQH,2022-06-25 23:17:17.402364,2020-10-17 08:33:27.996281
918387,2020-02-25,422428.12045766116,IgcsEM,qWPkd2iYRhXGHGNUrXGxHYiZATbXQOvvSxb0SLpAoxoSXZlf6amDaLkVAOCeixYwZs,mlD1Z2EBoZcBBuHKThgXTAaW9T0FA7UKBvXPMIAOGbZPWsEJnhwvQr2S2XXTKRED,2020-11-09 02:10:07.854663,2020-07-09 16:41:26.829082
246133,2021-07-06,849723.5893305793,X,M7bU7zDSoN3ZrNKVTuYA8bSLwbtSCZqeGiAORFDYoR7alPsXIKke4aYqPTSTjxe085r2I5mET7a5YV2QqhT6ZbQtYfQsa0fx11eGMelBnpkC1Ohaqh7HmuU4PHw,0AnfVstsh,2023-11-28 12:24:38.400878,2020-11-16 12:36:31.457633
645201,2023-04-11,486111.74762962543,4bM2,TeWcHnuAUXhAlncTz1g8edsx4YjRiMXLXSGdzCuK6RSeEb5sIqu6RHYz0veP9Zgv6UCg7iLssJy1FqV4shfplQo9FE4Wf97JFBauTAEoCNIJyFwfTDnbsC1ZUwweQq9SX27al6GAY2oWjfKOc0jBy4ZatnDWu9J09KB5YvC79FjT9yUILmjDoI8DgLK1JJyZultpyqzyJqZTPhQWI5,8B9pbHNq4yrN6wjqjry78VEEXjhHkqxjgyn0g8ljzYfW1G8iqwZaHveWt4ijhVIABoZaOzef6ZzM87HShIUEaMYsN7ocTiIibM9zTd9iSgLR4W8GsUUizsGMlIMnET2ypx7Y008kNn8OEUv4n1m7BPBE4IvpR6Q8PXmTkRnhAHyUD7xtyM3bGCYjoRKa8p6GxtZOQilvqa39eH1idjpl1tKAv2DDYTOGzxqe54LedrvZQoVd5aOQycX,2021-06-07 03:54:51.794342,2020-09-05 02:32:55.442177
15326,2023-07-26,788308.3828897207,uAbKbB8S,4WITAZ7VpvDMwWS21r3ZOlZk4EXHS0yRhEwOpknb3,lVPHhpZRksrECmbXkBxL03Uk2Me8claxAJrCfOEnF5kmMWnB0cO6w6tlFNnUCarpd8Re303rwyeLipF98thECHCJKwhKhSmzXHkOvq7BaOPpm,2020-12-17 02:13:15.511669,2020-01-26 04:05:51.886655
651435,2019-11-08,639857.7781277938,Ur,F3lHmz8Qnw,Nxt,2020-07-22 09:42:57.601136,2019-12-18 06:05:38.130318
836371,2021-11-07,36074.37197732476,h7UgCU,4R2QjyUzwPtPSfuZa4kqkZFX7BGwfKbZ1rCX5LL2ehy6cG7dPuAOR4MmmJgjjtqbrLpCJ0Fd5sfvlLOoikjeH5peUnFngL5Q,tWdFOem8LxMM6B61XvF3,2019-11-08 19:49:14.237103,2022-12-22 21:09:43.067382
532125,2022-06-08,551025.2107320026,lnDhDHzBE,xL5hE0cnCj13z61sTqiNppe3UZbgx1zRFCY94i6EPezeKFdjjMgazPtsCJrAHeLmkZD1RLqjxx3d8KGLMIVdTDvjWV0THieYBrOROZgcb9X4sF0ovwkiNeXugC2XIpQC0jwRL3AXIfdmfO9Jl6LnTp4s9JscprH5QtavM0mbFHhtd0lJqy5IB,AHZfAHXNXMBw5AaRAHxlchR7gMUrTFvQrUgJFK5WCGvV6VAxZjV2dNmEz1DPRUjCDD0YBMM62uKE,2020-01-09 04:58:40.180180,2019-03-07 13:05:36.367386
442331,2020-01-20,693917.4877874977,ir2p55Ncuj,C6i0X3oH3ROOdHh6nCnLMIA2CRI3zEwNs2wU6np2f3WGsaRFTds3vx0wXHp3v1eqcqWrD7wKe1,FAutISoURap6utU64qg3QjX69qk4C6LGt6sZAB7tIurNV8H6KPgf0G6RqX8cDK0AhDuFFH7L6X2JHpL55cVJGd4EpYIH4t3u6w5pcBvLy6gN2rXq20ZIMuBbbzzheoEnYAEA5ultSWKwJi1mT1ru3exiLmZo6UMndyc12yEbbGYtl43nENgrcMDrWIQHggSf07C4,2022-10-27 16:47:08.491255,2020-05-19 13:23:06.085420
810743,2022-02-04,633023.1262865318,OBSVZ,iV7o6sRMxvwKlnc6G3fmECVNCY,okn4vYpnbnswUahWZqxksFg2HMxkwcJDN0G7Nv6L5MwF4fiwhV5TtQr4FmCMe9hTAoujdh74T52pT8cuQjT7nGjVoqaHu1QLGdj9jIA588AeF0IZXiFQwLAf0oroKGaGnapfjKdJPWCTC4lODbrVrR26V3L8x3sQJE0OhbZxOQg0SJHWBTSl3UlXtFSKgkDDc8LPM4sfPZBWFet,2021-09-30 08:08:57.903930,2020-10-06 12:53:15.243926
259136,2020-05-29,971599.516589017,N,BXuCAnYJ6UDPjKGoPHgB9lBoudUBmso2M8s5QiBG3Fi8iz038wf9zrfOJFespoN14lU3xSSC8NlcjAREa9tO22ecCCwcR9jeOJMQqXEdyN7dh7fptmjrAh4n5oxfC2jInR9bVCL6w8Ig0AZGUyqa1UqTYNQHyVFc3pZ,XW1PJAL6cqku0L7rBFW8olz5VXeRQcWawUd1KaI5TJJg27E6tQG1xrwJZviWyh4UO1IyN8AJUOhaEzt0PEJ59vbcvC0e2Rxc2mbZqhC0zF2ChYADLG1dniT6WA79Ln,2023-08-14 20:52:47.105801,2019-12-07 01:48:08.482714
574902,2020-01-11,421842.86233345047,2Z,6oYBe5ZiUxNYu0lwZt2slef4gEgEnYfITcdcNLAcNGy8NKy8,X6KwoR2yODqNI4tAh5ySHRde7mSqLr9dyRgfUewSzOy3LpCV4fvMwySBGasZzWNvXKNaCRDm5Irh4rWHSRSs8n4Bs1bOHmTBIdWkjhAUVzCIefDaRIIAiDZCcytShopPuAosRaCRdmjAhb15m4zl1Ph8LK8GfBNBAOnBJYO7O6fxzsBy1bM3MgTGM1Cuh,2022-12-22 12:24:14.762119,2021-06-13 12:24:35.599378
474516,2022-04-09,569613.0754195916,uvxJre,HHE3bmzXPLoTwxTdK2GktrpbPYoFzYykUOPdNn3z8HnTKyDtmskRj4yXtxeGjR69gkW4FatoZaT47OpTHRGOe2pIPkXxO9X11BIf1pVI4QbIXsw2xhF1dQCF3hP0KZCrmFXTirePe3AWaykWOzR,JPleqAubwGm2ToaOxaFifqK6Xn6mcI0M8WwbfwzgGKGIR6Iqh8bqHxTXJC8VwgGPOMA7HMYsP7e8sJGVjuM4rYU6ikygoHOEdPtJA6pHkLwbzVVXJzeQO0Kp9QSwBRwAbK8YK8ePEk,2019-07-16 02:34:27.299438,2022-07-12 03:44:28.155492
458914,2021-03-28,259975.44319557477,7NNgVX2c4n,cRwgVIOK8HsqZZeP4e0xrOyKR4KupB0ihbimHBb0aK0BHeL8kWE57fJN0FlsplXQKrZGWI1B5,vsyirm8vVWblJOpgndetfQJKdj8Obe4cXjAZJ7rCzUUp9U0U1ycTBIXDYJg9rDvsILaPjvpV0a5L78DNw5JqbgWOcmAqqlcL3Q65WIQn205zmkbZHyRugcOLr9TulNQtCQIHVvDsxjaXsWu9GgA7QEPfd6u5PSc8OeBmY8pBHAtqfyPUU,2019-08-11 02:48:33.112604,2019-12-06 17:12:27.711142
251219,2021-10-01,864747.0055138272,jWsGjG5q4,UVG8rXkljPPYK69YbRYOAj2ab6X,G,2019-07-19 01:41:12.469175,2023-09-04 12:07:22.136902
839814,2023-02-23,822771.4474593134,sDN9Ynncv,1UDtSBOYUj2TDrI6Y1LStZ6LMZZ4XNwk7W8OP13blusezl7lLsb0xXFwWiYcOpHd,ifNgf0B7L1GUULOEDTOBga2NP9BFD4EngV2tRceB6PkrQKZx8nKxXITobowEf8BdNaQym,2020-04-06 17:32:34.637076,2020-02-09 22:09:33.485228
814065,2021-11-21,310015.542417798,C3,HiTLmWWWyuCZISmOus,OInBloOr3NRG88JwzeIKbYD0vHaraUgMfpzwlLjrYdJKxyIczL50NtbIc3XDPJlgis1ZuL,2020-04-14 02:02:00.620040,2020-06-24 22:31:27.078411
976600,2019-08-10,209484.30545302428,3H,CziWEncUrvNKMk3fiXfpU00SEzNn3KuAh3OnouT42W45mYdP3DCC,VD01FZgsf3O3rpJAjUrfW7W2YZi8t7T7bMpjCEIhESF5kC5h8UiTWWgcqU,2019-08-20 13:56:37.332355,2022-06-19 11:56:15.849399
927329,2019-06-19,615286.6801444829,1YxB,kbX5wPWvMXlkl79F2IsFwmhUQ4Ref9gyGYjK5Av0joWpkWyi5CXyleXZnlHAjzkm6uQL4,RnpmVCZ1xH0BJzGk9LHyGZ0YaojN8ZJAByydueCt3nkneOOFNy0ASt3I827Na6CfHaX9u91nA3Je0bVpaGbK93LzlON7GdY5WidBZOT9FyP5qiRzrZs2Ih9S3tra6FKA50dTuuPLFS6f8y3OjH3GOOgQ3HztECdskmNEt9TWmAjCWLCyrCM4jnuBTMzJKzD8qCTEubRXENTRreUVc6EtqLBU,2019-11-07 05:34:31.803514,2023-01-25 21:45:39.336947
490527,2023-10-31,921776.4321689957,L,qK96xX0m8d0mxXb19WWtjAisEuBDZfhsaSRXRPk3Ysytgz7jYeuuDDK,J4CiibtbDSbxAGqpTwPKmtUbAhhsQKzIIEDiHzEGMfmuA9hnCIhni13kjhqFM4gkaiJLnHu9INVWsSGKJXV8FlBhWnmRuW0J3E1SZYoqrKBeC9yQ80a3w3rrD33EYMr5s9Rnzjh06cMXsXlC1o0kNYdimdNQWDArppcB0XozdyVlpybziURNGwIkQthCngkRDXVsnQXQlQjqdqfGxBKmhdu21p,2022-10-18 12:02:55.664031,2019-10-02 07:55:09.145615
401007,2021-08-11,476550.118391386,wY3WG3jE,VMUaL1D5UX5Ag4t0s48rhFJlLsWKmx5AXw3sbvnv01sWsjhLgAEPBscmCb771Edc4k5MaY6E1eNGgmzzryu9S9keoAWJBQMWY8OCb17No3dsehpEE0aZup7bQm3ogPu8q3Zr34ilQqm4KPxdkBXXUhahjswUd0DGVQXE2AkDcy4wjd8JZPOPAe5I8jzJt,BaXcB1rqUp9gQP66SAqMTKUqFbBWMreeBMOPb90gNvNrEsyW1FIg2potqoOBT0ZZnpDhz8G0uvuyIftN6eVvtKAZIASSD25BTN6uengSjSenV519L23I41aKT5F,2020-04-26 07:08:30.489162,2020-07-17 01:49:45.678209
221475,2022-04-14,372499.91440031637,Tlr7Xu,ZUswlR0Ai0PK7Ziq1N6dW4mOVwdh2pqtqqusNWd1PhtTELXhnrbthaFCtK76qJZSb4tfoorp1zcyoPWo9Bhg7Ktw6lAFeQlPoydSJLbBxfXTGxbJJbRbCCrgGmE1pCFflpIwSVnmC96fQUjbRT3WFiVU8Sv0oqlEtw7DHVydr8weujQ88Qw1aTPi8LBDxKZK8v1RVvbGEwz2szFPIfUFj5EX4kcaJBoqVQvQT,xEmpmFUhykWDhwPTefmv03BGlv6aUGCoal6Kix7GGQ67oUT240uW4vd3m6irZX35QAqCAYLtzyT1cR8GMUNuFrIZMMMGaqBYLYmsfkKMwX9IBgztXUmvu1KA8Ydow8IpjOsfwd3d2fk5JZNUHPCYKYxGtGa3bSbKTIQwGsvGhWVdu536xRi2drAq5dyNPtpN3b8QUJlqzHEbDrPsDX6fneAcRgH,2020-08-16 22:35:16.075459,2023-03-13 08:25:21.476398
332880,2020-06-09,755194.1067847242,hOgJhI,MyyBfqqGrVKBvbDHN2OXoEeWW2H9JFPKU5p3UedkTK2xlmAFXb9Zwojm25JAPLriZ6CAvcKFVZVuEhy5TWKmC36vV3aF7L7SY2U6qeqLTeDZpp7eESobGmj2nsiU2WkfJvFCHUwCi9nMC17fEtSieV0mqvmW0wChcoS86n1mBOTA7idPAaX0SbmcvUA2X6L153BincaPm7,VWwXu379xuMDqW4BO7yPdaHSLEN1zY1J5aaSdKZ4dmXilyEDM5pJ9AlYTWM2PDoPq7xXMiGJgVnWVycslD2xYVl6ORYi2JQtO5KOr0J6IThxXjeps5fIi7lrBtV6c3ceu639Cimt3JClYr2bpeBundR2LxrACFq9VI2Jb4kE2lfQAWkthdHiPsyWy3hvgE3lrfi6ogvLmgLFLeEIHPcwxuCXJAkFWGEyIvq0qw7Y,2019-02-13 22:00:52.079928,2020-07-29 02:36:51.591530
902195,2021-12-27,469064.56275461154,uUnt,c27EE3LPmWbI3D1cT31EyWapWpAYQ64sZOAy4qfYTeI27ur3Joc9gWN8MixBv4uVofkC1g3AQOAZ0xIRC5ga2PeknNEe6iawcEiWpaNzPBH5yhzxOnrC4vh8SSnyO60lpvqdS8VLmb,DBDJVFa27tEuEsXhmvaUcbTCm4McC3JB7ARd5YzranG2O9V6SS2kclqBp06TeXz3bF8kLsUoQAhmAl8ySCfvsgN0FYcTyPebKcI3CzVJv8GKvUOkdhJXbSaYaI8fbtDKefzpPw1r3tNN8j3vvqOGRQL4LzZ2UFTYU1kqayKMdqltlIupyfX6UpDXDBn3Se7K3Qkc1W3Sy4wBIvkY1PHktssIippCEHYLsfMD,2023-04-04 00:38:58.234759,2019-05-12 21:13:28.083621
616967,2022-08-15,489302.5469807665,pG3ThdmF,Df6dmfsP8F6vyNXdXDJ7mM8zysnpIZS1xogSO8zSusq10lrFHWBNTaS9MolSv1XaGvgZGsFZ00qPyF1K2iCYanTbPbQTqCcH3VaFcEXx7SyqVLa6SSEkvSwjXabiKhBcQTj0PbvYiOrElAw9Ua87,425QWUdGh61Zzi3cZYEIDgZb1rxagFNXVgaLbhGz19JuMLjsmwkUd5fiomlbcHuwVthDGQNskv5AD6uF7uVvyifQ8jhBgdOuaGcBhauntpMUehSLAk1ZYYgmDLFih5N249FTDAY,2020-01-11 01:58:37.492936,2020-02-03 04:06:11.936280
189907,2021-11-22,405113.29776649387,FfWtubaNS,8ZC0TxFPUSeCgNLTf8J1cncxpJaNoHJS0F1KkdSSAVjpyyfylpzF8PDWszvoxCVwTdT2xIuWikTkhKg0eicfhIPsUN1hp1w20FyPxdQ4uxzsi,84zfxZxLufAOcPDVv9razbYbcpv7NHsNgwr34qUwluGrkOy1euuoK9ZIdbRiGQ1HpNzbEcMI2LVtKDY2z2L0rUvcFupGPDl41GvZMlzeCGi4xPJYMMpgoO73bOBMV3tva1WLdzeNGZ1O2voh5mXaOQ18g4qBZPRO5NtxgD4nVttC5Oh9PNslkPTW61aHWGSNPg6vpVS30XTgZZ2XFwg3h,2019-12-02 12:29:55.374808,2020-04-25 16:37:19.261681
989629,2019-12-16,357305.13854088093,6IJo1P,nXfqSpYGjaUFYT0r7Q7uad8RXIi9Wbt7YEK61Kpx9BGkqwiyvTAv9ns9fm7E3cjzD7jULw4bFQivxSyT7ftNm9IEQeuEZErN7tQY1o7vJ35Kc8egofdnB5qscwkjW2RHWZoOopqtQhiKB60OI6WVX6MHZFtnXdxIBSuSp04L4WHLaRPWXPLErGW8X6Dk6GZp1orRUzcFiJeGviMB1LixIcqjNMaJptS78b9b6qYJbFoA64AdDIVPLe2,CCvYJCGnGXrwyAujrzcFhFxAe9FJfAYnVe3fBPvAcvCT7HwkEWVOEZBjPda2fZ9Zb2mP6oKoIuDGTRhrFJ3JOyEj3tnpsrloY2bEfNfoy8cxV8L4zgqdEjQ49TSKPhl8C3rzqR5jZAowa7QpN9hhdsmhtXV9JYF0nN7ttP3b8wI4i7MbMvWzhwgXuqzh89jJ8cWaQIC6Eh1M1kE2Vq2owOMoMTNeTZF4GtaT1rM5YHpA9jvJd4BcLV56NY,2019-02-04 16:09:30.990589,2019-08-26 14:07:07.581588
784464,2022-04-09,336661.5210952949,lIMjjeCH,Rr4QzlEizZY0ZFbmcQLdOYdPDh1RNDZBZclc4swDVGHd7m5WZ6tZlPjQ2mQYRchyj6bVKAXgO7gXP45zeSVeYU8xDzboG2SQtmF5yJRQfwg9mwuRYReN9El2BfIH0HNcqlIUDTqwrFFpjMqcV5HphFcnNhAAkIMLpzxzz48v5qfWKFXVSUrZlnU7WCBcakQehku7hlAjy,ZNsO7MZ2clEZFiYZMvlJJtALQBuwasitT5lsQkr9I6B75akIIxR9sV2bjvSfBLxXVv0OzwKdEJCTkEdMSK1oRnuQ8zHmrEq9pGokdbH87n07Sjf5,2021-10-29 21:18:10.687996,2021-03-29 09:39:24.027141
852693,2020-06-27,570033.5566005657,hb,6e9zYAcpPPBxPWDoDGJoia2MXZYeB2bYrPMT24dy72gWttr0B,20wt2nkabytNdr3wdgMth,2020-01-04 02:14:38.094964,2023-07-17 10:46:59.728257
198355,2023-10-25,124741.18400419502,JVfEMlNu,oHgsBVL4gvnQy0EXEdC4m8vUiiH861XJVhqoeTYu9LTeiq2skGt1YAOoOmuiowmRobKaVLRS8B3AFJ,S054m7yZmgIy6JC5Zmyrb69E8z7ubo5B7urDYlMYjUim23Aw3oOjNwRNbHCxwSqLs8k3dD9H9qIHSvtFvuzWJW1llqaNJzHqUWpMdcBAo96FRZ90cRYUcr0rC0iRV2RQfHLE2SITwjBlHyJIhquAdyVM7g8iiTjXcPGtF551jLFY0Lncf3Uimo4AAwjfHQIfnKy9svtHK9hMOu2DiHyTGFifq0c8F6BQi5NI2D3a3osrv3Af6axOtKjy,2022-07-01 14:38:43.415784,2022-01-24 19:04:37.501950
761348,2020-10-01,389344.7279988815,gzZrLU4ed,JLZg4Jcv1EvLgz3x0KPNDOF9,zDJ0OgMXTjoownt9v7EQP644dIMCsDtwpQFYTSPXP21WHFcSuy5DEuQf811pPEvIETEGlHmL,2019-02-02 20:15:26.396591,2022-05-26 19:54:06.000285
480304,2021-09-15,411290.3379980854,dSVIC8Gq,R8qQN2xbcdjCwyNh25SwSRZPVdChQP8cTFho9kHVCT7j2YPQPUUo939oF27xVYRw95xY40rDFX1nQ1e0qMcGRRG5gus4JLHFE7E9CEFqbbIZhJSdlh66uK83vsfo5LgFNM5bsWyy32pGqdhbCDF0THsvnLasQFjxNhK6RMtpVSDBjvrGrpiwwDKah5dSP3wYjUPItf5FxdGj7C9mL0uYhSI6TWP9e,bNRT3SYuWY6qFYtbLUqhjuYHhDaJ5He2fdNeQDzQ00,2022-03-08 08:41:06.364023,2023-02-27 08:27:35.841736
982898,2022-01-01,635195.3237533894,M2,tqAx1Z5qBjVlEwycTsYU75qSBr2RYjpu3hXx8Cyt8OCqtCTUFgUjioMcwIbRKOhNkNQRHtuHoJxqktsOSC9YUCUqraHHSEsPJ9toojTk6pLXEpVvH49p36UFYnZYdaDwSRlFqy58Dz,l7ZAge6b6Nz0hlwuYvs93mlDdPirfo07MHVox5iZNfJeM01gJ8WJBc1uGjGAA4U4I9Kq7dVbiiAN7bx2BfiXZSZZyeFlYybrhSFupNgNzOb5ZfgfamOcHYRYuZt,2020-06-22 07:04:05.824760,2022-09-26 08:49:17.183731
314319,2022-07-06,876613.3951678389,p,cMFTJExEM0FpWRuM,pW1R0ZzZLftTIUqBr6WnZWAPXZNdqPCkrFe232AN2LJHPoVi0FOjCwNz0e4r0MbfUkAUQZUO7UoqM5uMOQzuOTy35hM2QHEkGwL8ASpaP4HqLLhB0bDdEMkRHdyKK,2023-02-09 07:34:51.708655,2018-12-29 06:29:50.777884
768854,2019-03-09,625072.9098213426,blZS,KyJQGWD27uF0JHNdKfQY0WObw1yOjiiS4vIM2iYJJR9VtyO1Oqe8p8Rjt30wYKW1H0qqenrBbjr64OLrnzWxJr8AYCT6QBJq5bRWQf7VKWt9vUvdpFKwGHtfsy5bqPBo6Sm9s44rbRmK6tc9m1unkVPnbLXDOBg91,KJ51BWMfOmGmB2TByN5S3edtBfgOqyLdPqbdR4JwEhJk2DAV8F3fEpe8ZBeHbFrMfIZx2hiFEtQQjvGm7AiO2OVKItsz1CDMPcAmQqA8xBhS6np7bJDlDIzNXWZZYtZb8nNqVtROestzfyBwXSBiDQQBgtBCDooY0UoEplNZlOIrDTkTv3cA8y5nXQe4kCTrNz5qtzQkouUmsMRh,2019-11-12 21:36:52.866968,2022-05-26 04:24:11.253844
609993,2019-02-09,774646.553474031,dLEXa,4cLarCbBTopW0qnBDILIRSHH6l185pAwohA2SvV4STdKTGG8wvYABPv1yQ3d1vcwDanNth3OtgNByZ89hjJc,G8cfIYW8QP2lcG3DV5S0HwkAOUsspB7E7kCuyNYnMb2RT7iZLfgyqkZCYN932lYmFhvN0BJMmYMxIQQuhotmlzBxskYDJWUQ0QsRNkBDwH1Y1wbUx8dDZN1iLejPLlv5LCmhzwD7gNxN,2021-08-12 04:55:13.620444,2020-01-04 16:56:01.572631
60006,2020-06-23,704631.612156932,D7JlxceGm,11X0vsz7bD1uCR6xvsPK8EO91sNxKaYziDAMuVtkbehmSpDiU8eBtiRQ6wHMnnCvN2gbQcRhWdCSpjux0s9h6rMUu0YevNIaZKDi7hnw4dPvOTfF8vN5idfqtpRQNHH2Tjq3hlKRLaGXdkz1D3YgVjBIvoDPJ0L4sWWChp6itOIpsIycxF2jnPcOwfG6UysaIJUP1PF,639JPNnlUf5aJl2KMD8iZFbptoWMW18oFHQHLSzdIG6Bku8hBNWWdal6xS0kiU2ejxZSzFIuiQa2sJkPDYRFM605VlE4lCHQcrVFyIg0EpcV7glsiUZTgd5eBcakI8InY,2021-10-15 15:43:34.473104,2019-08-15 17:31:59.318629
779390,2020-09-25,681561.0730878669,aK0,KCqDgcG5wzRkVxAIoXSleMabUH2X,hJQ2t93WANOYROfhFcD1Dy08PH5VE49ypM5LioKtU3do0qGRWpFmf92naEErxzPrxtdMlKrrty1SoWOhOSMa110gPMF1ySQTQBf8rYZb8933A6pvuWi1lBha6AbYG5shy1dWS5wys6IwiiSLD4NnrEh9jTzLZ76WbXi1zrcWsBj3ZQbmDJiWjKV3jmEQHHF0K4Q1KGAA8bpf7oacWwFrClv3TPfhsNPCCFeSx31BVZ3hnzpSXlFCZWzo19A,2020-04-24 22:41:43.986429,2023-05-24 20:28:24.516927
932191,2022-01-15,744197.1827883126,F0ZTCM1R3,iZvETvjm2U3lUj2kANXmW,iku9x1tyufd49739xqaiu0UqF0bFDQItVjynODHcg74SSur22KF95RpmFrHUS8n9pkIXtTMibXD15ht0k1xiAOrIrjc90Lht6AcKmyDKKyYvqsWuh0BjzNpZ3DgSFecnP7mS8WlZIiSwqivoL2,2022-01-08 12:54:28.832058,2023-03-30 02:02:07.426099
